pid	adid	relevance	like	dislike
5f969b802a498b000aab2571	23848809052140544	4	I am interested in what is being advertised.;I trust the ad, it looks authentic or trustworthy.	I do not dislike this ad.
5f969b802a498b000aab2571	23849294876870183	5	It is well designed or eye-catching.;I trust the advertiser.;I am interested in what is being advertised.	I do not dislike this ad.
5f969b802a498b000aab2571	6229329864758	4	I trust the advertiser.;It is clear what product the ad is selling.;I am interested in what is being advertised.	I do not dislike this ad.
5f969b802a498b000aab2571	23848833801760516	4	It is useful, interesting, or informative.;I trust the ad, it looks authentic or trustworthy.;It is clear what product the ad is selling.;I trust the advertiser.	I do not dislike this ad.
5f969b802a498b000aab2571	23848672442820264	4	I do not like this ad.	I cannot tell what is being advertised.
5f969b802a498b000aab2571	23848646832550348	4	I do not like this ad.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.
5f969b802a498b000aab2571	23849119139210061	4	I do not like this ad.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.;I dislike the advertiser.
5f969b802a498b000aab2571	23848829920360231	4	I do not like this ad.	I cannot tell what is being advertised.
5f969b802a498b000aab2571	23849343100420660	4	I do not like this ad.	I cannot tell what is being advertised.
5f969b802a498b000aab2571	23848978632030219	4	I do not like this ad.	I do not dislike this ad.
5f969b802a498b000aab2571	23849321869840411	4	I trust the advertiser.	I do not dislike this ad.
5f969b802a498b000aab2571	23849320325720321	2	I do not like this ad.	I dislike the type of product being advertised.;I dislike the advertiser.;It contains clickbait, sensationalized, or shocking content.
5f969b802a498b000aab2571	6300720412070	4	It is useful, interesting, or informative.;I trust the ad, it looks authentic or trustworthy.;It is clear what product the ad is selling.;I am interested in what is being advertised.;I trust the advertiser.	I do not dislike this ad.
5f969b802a498b000aab2571	23849402618590625	4	It is useful, interesting, or informative.	I cannot tell what is being advertised.
5f969b802a498b000aab2571	23849110441030061	4	I do not like this ad.	I dislike the advertiser.;I find the ad pushy or it causes me to feel anxious.;It contains clickbait, sensationalized, or shocking content.;I do not trust this ad, it seems like a scam.
5f969b802a498b000aab2571	23849532121930513	4	I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.;It is useful, interesting, or informative.	I do not dislike this ad.
5f969b802a498b000aab2571	6252333910933	1	I do not like this ad.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.;It contains clickbait, sensationalized, or shocking content.;I do not trust this ad, it seems like a scam.;I cannot tell what is being advertised.
61648bb6ad1eceeee2c056ee	23848000832880646	1	It is well designed or eye-catching.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23849023411320234	4	It is well designed or eye-catching.;I trust the advertiser.;It is useful, interesting, or informative.;I trust the ad, it looks authentic or trustworthy.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	23848296917550596	2	It is clear what product the ad is selling.	It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23848922479820561	4	It is clear what product the ad is selling.;It is useful, interesting, or informative.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	23849496079750031	1	I do not like this ad.	I cannot tell what is being advertised.;I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23849126118510096	2	I do not like this ad.	I cannot tell what is being advertised.;I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	6255804822642	1	The content is engaging, clever or amusing.;It is well designed or eye-catching.;It is clear what product the ad is selling.;I trust the ad, it looks authentic or trustworthy.	It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23849340971970439	4	I am interested in what is being advertised.;I trust the advertiser.;It is useful, interesting, or informative.	I do not like the design of the ad.
61648bb6ad1eceeee2c056ee	23848780036200463	4	It is clear what product the ad is selling.;I am interested in what is being advertised.;It is well designed or eye-catching.;I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	23848977244050069	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I do not like the design of the ad.
61648bb6ad1eceeee2c056ee	23848886451970603	2	It is well designed or eye-catching.	It is irrelevant to me, or doesn’t contain interesting information.;I do not trust this ad, it seems like a scam.
61648bb6ad1eceeee2c056ee	23849843841840169	4	It is clear what product the ad is selling.;I am interested in what is being advertised.;The content is engaging, clever or amusing.;It is well designed or eye-catching.;I trust the advertiser.;It is useful, interesting, or informative.;I trust the ad, it looks authentic or trustworthy.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	23848587233930306	1	It is clear what product the ad is selling.	I find the ad pushy or it causes me to feel anxious.;It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23848728780860430	1	It is clear what product the ad is selling.;I trust the advertiser.;It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23849052911990447	3	It is well designed or eye-catching.	I cannot tell what is being advertised.
61648bb6ad1eceeee2c056ee	23848837568030094	1	It is clear what product the ad is selling.	It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	6248073041439	2	It is clear what product the ad is selling.	I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23847987131760128	5	I am interested in what is being advertised.;It is useful, interesting, or informative.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	23849015093880355	4	It is clear what product the ad is selling.;I am interested in what is being advertised.;I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	6262629184060	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I do not like the design of the ad.
61648bb6ad1eceeee2c056ee	23848743738680231	2	I trust the advertiser.;It is well designed or eye-catching.	It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23848410672400502	2	It is clear what product the ad is selling.;I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.	It is irrelevant to me, or doesn’t contain interesting information.;I do not like the design of the ad.
61648bb6ad1eceeee2c056ee	23848416807530508	3	I am interested in what is being advertised.	I cannot tell what is being advertised.
61648bb6ad1eceeee2c056ee	23848469773280660	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23848643725350179	1	I do not like this ad.	I cannot tell what is being advertised.;I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23848972792880134	2	I do not like this ad.	I cannot tell what is being advertised.;I do not like the design of the ad.
61648bb6ad1eceeee2c056ee	23848873531490112	4	It is clear what product the ad is selling.;I am interested in what is being advertised.;The content is engaging, clever or amusing.;It is well designed or eye-catching.;It is useful, interesting, or informative.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	6255935708642	1	The content is engaging, clever or amusing.;It is well designed or eye-catching.;I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.	It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23848764144270370	1	I do not like this ad.	I cannot tell what is being advertised.;I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23849190633290782	4	It is clear what product the ad is selling.;I am interested in what is being advertised.;It is useful, interesting, or informative.	I do not dislike this ad.
5db1142453bf830017fc744c	6256359495210	1	I do not like this ad.	I do not trust this ad, it seems like a scam.;It is irrelevant to me, or doesn’t contain interesting information.
5db1142453bf830017fc744c	23849660505680427	3	I trust the ad, it looks authentic or trustworthy.;I trust the advertiser.;It is well designed or eye-catching.;The content is engaging, clever or amusing.	I do not dislike this ad.
5db1142453bf830017fc744c	23848786966810213	3	I am interested in what is being advertised.;It is well designed or eye-catching.	I do not trust this ad, it seems like a scam.
5db1142453bf830017fc744c	23849489760030749	5	I trust the ad, it looks authentic or trustworthy.;I am interested in what is being advertised.;It is useful, interesting, or informative.;It is clear what product the ad is selling.;I trust the advertiser.	I do not dislike this ad.
5db1142453bf830017fc744c	23849097498350174	5	I am interested in what is being advertised.;It is useful, interesting, or informative.;The content is engaging, clever or amusing.;It is clear what product the ad is selling.	I do not trust this ad, it seems like a scam.
5db1142453bf830017fc744c	23849353495560739	4	It is well designed or eye-catching.;I am interested in what is being advertised.;The content is engaging, clever or amusing.;It is clear what product the ad is selling.	I do not dislike this ad.
5db1142453bf830017fc744c	23848790377040466	2	I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.;It is irrelevant to me, or doesn’t contain interesting information.;I cannot tell what is being advertised.
5db1142453bf830017fc744c	23849051836230709	3	I am interested in what is being advertised.;The content is engaging, clever or amusing.	I do not trust this ad, it seems like a scam.
5db1142453bf830017fc744c	23849300183160340	1	I do not like this ad.	I do not trust this ad, it seems like a scam.;I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
